59, 54, 51, 48, 35, 30, 29, 32, 23, 14
58, 55, 52, 50, 35, 31, 29, 32, 23, 14
58, 56, 51, 51, 35, 31, 29, 34, 20, 15
58, 56, 51, 52, 35, 33, 29, 40, 21, 15
60, 55, 55, 52, 36, 33, 30, 38, 21, 15
60, 57, 54, 54, 40, 47, 46, 55, 33, 23
60, 58, 55, 54, 40, 45, 46, 55, 31, 21
58, 63, 62, 56, 38, 40, 36, 42, 23, 16
58, 62, 61, 54, 37, 41, 32, 39, 23, 17
58, 64, 63, 53, 36, 40, 33, 38, 23, 17
58, 61, 66, 51, 32, 25, 13, 14, 6, 5
58, 62, 68, 51, 33, 24, 13, 12, 5, 5
54, 57, 67, 50, 34, 24, 13, 12, 5, 5
54, 55, 65, 52, 33, 24, 13, 12, 5, 5
56, 59, 66, 52, 34, 24, 13, 12, 6, 5
56, 60, 63, 51, 34, 24, 13, 13, 6, 5
57, 58, 63, 47, 27, 19, 14, 14, 6, 5
57, 56, 63, 47, 28, 20, 15, 15, 6, 5
57, 59, 70, 43, 33, 25, 24, 24, 12, 6
57, 58, 70, 45, 29, 25, 25, 24, 12, 6
59, 59, 68, 45, 28, 23, 22, 27, 16, 15
60, 58, 67, 45, 27, 23, 22, 27, 16, 15
60, 60, 65, 43, 28, 21, 21, 26, 16, 15
61, 63, 59, 43, 29, 21, 20, 22, 16, 15
58, 61, 56, 37, 29, 21, 21, 23, 16, 17
59, 63, 54, 38, 30, 19, 21, 24, 16, 17
60, 64, 58, 37, 30, 19, 21, 24, 16, 17
60, 63, 59, 37, 33, 29, 29, 26, 17, 15
60, 63, 55, 37, 33, 29, 29, 26, 17, 15
60, 61, 56, 37, 31, 29, 29, 26, 19, 19
60, 63, 57, 45, 34, 31, 29, 29, 21, 18
61, 62, 57, 44, 35, 31, 34, 36, 23, 18
61, 62, 54, 44, 35, 33, 34, 36, 23, 18
61, 63, 55, 44, 34, 32, 35, 36, 23, 18
61, 62, 54, 44, 35, 31, 29, 24, 15, 17
61, 61, 54, 42, 37, 33, 29, 23, 12, 8
61, 62, 52, 41, 34, 32, 34, 35, 20, 9
59, 63, 51, 39, 34, 32, 29, 28, 17, 1
58, 63, 51, 40, 34, 22, 20, 19, 12, 1
57, 64, 51, 39, 35, 24, 18, 14, 8, 1
57, 66, 51, 39, 35, 24, 20, 20, 12, 2
57, 64, 51, 40, 35, 24, 20, 20, 12, 2
55, 61, 53, 40, 33, 28, 25, 25, 14, 5
57, 60, 53, 40, 33, 28, 25, 25, 14, 5
59, 57, 50, 37, 33, 28, 25, 25, 14, 2
58, 55, 49, 37, 33, 28, 25, 25, 14, 2
59, 55, 49, 37, 33, 27, 26, 25, 12, 2
59, 54, 49, 38, 33, 27, 25, 26, 12, 2
58, 53, 50, 36, 32, 25, 17, 15, 7, 2
57, 47, 48, 39, 34, 17, 11, 10, 5, 1
57, 47, 50, 40, 35, 19, 18, 21, 10, 1
57, 45, 51, 40, 36, 18, 18, 21, 10, 1
58, 44, 51, 41, 36, 17, 18, 20, 10, 1
58, 44, 49, 41, 37, 20, 20, 19, 11, 1
55, 48, 52, 41, 37, 20, 21, 18, 11, 1
53, 48, 53, 40, 37, 20, 21, 18, 11, 1
53, 48, 52, 39, 36, 21, 21, 18, 11, 1
55, 53, 56, 41, 38, 28, 28, 21, 11, 1
52, 52, 56, 41, 38, 28, 28, 22, 12, 2
52, 49, 54, 39, 37, 29, 28, 22, 12, 2
52, 49, 55, 42, 38, 29, 28, 21, 12, 2
52, 48, 55, 42, 38, 31, 30, 22, 14, 5
51, 49, 55, 42, 38, 31, 30, 22, 14, 5
46, 43, 50, 40, 34, 24, 23, 20, 14, 5
45, 45, 51, 42, 39, 26, 23, 20, 14, 5
45, 45, 51, 43, 41, 27, 23, 20, 12, 4
47, 45, 51, 43, 41, 26, 23, 20, 12, 3
47, 44, 51, 45, 40, 27, 23, 20, 12, 3
47, 43, 51, 46, 40, 26, 28, 29, 27, 10
47, 43, 52, 48, 43, 32, 34, 31, 26, 9
47, 45, 53, 49, 44, 31, 36, 32, 24, 10
48, 47, 52, 50, 44, 33, 37, 32, 21, 8
48, 42, 49, 48, 35, 27, 24, 15, 9, 1
51, 44, 50, 48, 35, 28, 24, 15, 9, 1
51, 39, 43, 36, 31, 28, 24, 15, 9, 1
54, 38, 42, 33, 40, 31, 37, 35, 21, 7
54, 41, 54, 44, 45, 33, 39, 39, 26, 8
54, 38, 51, 42, 45, 33, 40, 38, 24, 8
52, 38, 51, 41, 39, 25, 20, 14, 10, 2
48, 37, 51, 43, 45, 32, 40, 39, 27, 8
48, 37, 51, 43, 45, 32, 40, 39, 27, 10
47, 36, 51, 45, 45, 32, 42, 41, 30, 9
50, 37, 48, 45, 45, 32, 42, 39, 26, 10
48, 37, 47, 47, 44, 30, 43, 39, 26, 12
47, 34, 40, 39, 40, 31, 44, 38, 26, 11
50, 39, 47, 47, 44, 29, 42, 38, 25, 11
49, 37, 41, 45, 44, 32, 45, 33, 17, 9
50, 36, 41, 45, 42, 32, 46, 36, 22, 8
51, 36, 41, 45, 42, 32, 45, 36, 22, 8
52, 38, 40, 41, 44, 34, 46, 38, 22, 8
51, 36, 40, 40, 44, 34, 46, 37, 19, 8
51, 37, 41, 40, 43, 34, 46, 37, 19, 8
51, 38, 37, 32, 39, 34, 46, 37, 19, 10
51, 38, 41, 39, 40, 35, 47, 38, 21, 12
50, 37, 42, 39, 39, 36, 47, 36, 20, 12
50, 37, 46, 43, 39, 36, 47, 41, 22, 12
50, 40, 45, 42, 39, 37, 50, 44, 26, 16
51, 40, 47, 41, 39, 36, 51, 45, 26, 16
51, 37, 44, 42, 40, 36, 51, 45, 29, 17
52, 39, 47, 45, 45, 40, 52, 41, 25, 14
51, 44, 47, 43, 45, 41, 52, 38, 22, 13
51, 44, 47, 43, 47, 42, 52, 38, 24, 16
54, 46, 44, 42, 45, 42, 54, 39, 27, 16
53, 46, 46, 44, 45, 44, 54, 41, 27, 17
55, 48, 39, 32, 32, 31, 28, 12, 7, 5
55, 49, 47, 44, 45, 46, 59, 56, 32, 22
53, 51, 49, 40, 46, 44, 51, 49, 22, 16
53, 49, 50, 39, 46, 44, 51, 49, 22, 16
53, 51, 50, 38, 46, 45, 51, 48, 22, 16
53, 56, 51, 37, 43, 44, 52, 41, 21, 16
53, 55, 50, 37, 42, 45, 50, 38, 23, 15
53, 56, 51, 39, 41, 43, 46, 28, 21, 13
53, 56, 54, 39, 41, 43, 45, 28, 20, 16
53, 57, 58, 39, 41, 43, 48, 37, 21, 17
53, 56, 56, 37, 41, 41, 45, 33, 21, 15
56, 55, 56, 37, 42, 41, 44, 33, 20, 16
56, 55, 55, 37, 42, 41, 44, 35, 19, 16
54, 55, 56, 40, 43, 37, 38, 33, 19, 16
54, 56, 57, 41, 46, 38, 39, 33, 19, 16
53, 56, 54, 38, 46, 44, 52, 47, 34, 26
53, 51, 56, 43, 46, 45, 53, 52, 36, 24
52, 50, 58, 43, 45, 47, 55, 54, 38, 24
53, 50, 57, 44, 45, 48, 53, 48, 36, 23
54, 45, 57, 45, 42, 48, 55, 52, 40, 28
53, 46, 55, 45, 42, 48, 55, 54, 42, 30
53, 46, 60, 49, 42, 46, 54, 53, 42, 30
53, 46, 60, 50, 41, 43, 48, 42, 35, 29
53, 46, 57, 47, 41, 42, 49, 46, 34, 28
53, 42, 53, 47, 41, 39, 44, 45, 27, 15
51, 43, 54, 46, 40, 36, 44, 45, 27, 15
52, 44, 54, 46, 39, 35, 43, 45, 27, 15
53, 45, 51, 42, 34, 29, 38, 44, 26, 11
53, 45, 51, 41, 33, 29, 39, 45, 26, 10
51, 35, 35, 23, 15, 14, 29, 44, 26, 10
51, 33, 34, 23, 15, 13, 29, 44, 30, 10
51, 38, 35, 30, 19, 12, 23, 32, 19, 7
52, 38, 35, 29, 19, 13, 23, 32, 19, 7
52, 38, 35, 29, 19, 13, 23, 32, 19, 7
55, 51, 53, 50, 39, 29, 30, 28, 18, 4
53, 51, 55, 51, 42, 34, 41, 42, 37, 14
52, 52, 53, 51, 41, 33, 38, 41, 36, 13
52, 51, 53, 50, 39, 31, 32, 27, 24, 11
52, 51, 53, 51, 39, 31, 30, 27, 24, 11
50, 50, 52, 51, 36, 28, 25, 21, 19, 5
47, 48, 50, 49, 37, 28, 26, 21, 19, 5
44, 27, 19, 14, 8, 8, 18, 16, 20, 8
45, 28, 20, 14, 8, 8, 21, 23, 20, 6
44, 28, 21, 14, 8, 8, 21, 23, 20, 6
47, 42, 45, 46, 37, 31, 28, 28, 21, 6
47, 48, 48, 43, 34, 35, 40, 44, 30, 7
47, 47, 48, 43, 35, 34, 40, 44, 30, 7
47, 47, 49, 43, 35, 34, 38, 45, 29, 7
48, 48, 50, 43, 35, 34, 38, 46, 34, 11
47, 48, 49, 43, 33, 30, 37, 46, 32, 10
45, 46, 49, 52, 41, 33, 35, 46, 32, 10
45, 49, 49, 51, 41, 31, 33, 46, 32, 10
45, 50, 48, 51, 39, 31, 33, 47, 33, 11
46, 50, 48, 52, 39, 31, 33, 49, 34, 9
46, 50, 47, 52, 38, 31, 36, 49, 35, 12
47, 51, 47, 52, 38, 32, 33, 45, 35, 16
51, 51, 49, 51, 38, 26, 24, 41, 34, 14
52, 51, 46, 50, 38, 26, 25, 41, 38, 14
51, 50, 45, 52, 41, 29, 28, 39, 38, 14
45, 49, 41, 51, 41, 29, 30, 39, 38, 14
45, 49, 41, 51, 42, 29, 26, 32, 27, 7
51, 50, 45, 52, 42, 31, 24, 38, 29, 7
52, 50, 45, 52, 43, 35, 32, 43, 31, 8
52, 51, 48, 54, 46, 37, 37, 49, 38, 11
52, 51, 46, 52, 43, 37, 37, 49, 37, 11
54, 52, 46, 53, 40, 32, 32, 33, 30, 9
53, 54, 48, 54, 40, 32, 32, 33, 30, 8
53, 53, 50, 56, 43, 31, 27, 33, 28, 8
52, 47, 48, 53, 41, 30, 26, 33, 28, 9
48, 43, 46, 53, 42, 30, 26, 33, 28, 9
47, 43, 46, 55, 42, 32, 30, 40, 36, 13
48, 44, 46, 55, 42, 32, 29, 41, 37, 13
48, 44, 46, 55, 42, 32, 30, 41, 37, 10
48, 44, 45, 54, 42, 29, 28, 39, 36, 10
48, 48, 49, 54, 42, 29, 26, 38, 35, 10
48, 48, 49, 55, 41, 28, 22, 35, 31, 8
49, 48, 48, 52, 39, 28, 22, 30, 30, 8
49, 47, 45, 55, 40, 29, 22, 31, 29, 8
48, 46, 42, 55, 39, 29, 22, 31, 29, 8
49, 44, 46, 53, 39, 31, 22, 31, 29, 8
46, 43, 46, 53, 39, 31, 22, 31, 29, 8
45, 42, 43, 52, 38, 32, 22, 31, 29, 8
45, 41, 35, 51, 39, 34, 25, 27, 20, 7
46, 38, 32, 49, 38, 36, 26, 27, 20, 6
45, 34, 24, 31, 22, 19, 12, 2, 0, 0
45, 34, 30, 31, 22, 18, 12, 2, 0, 0
45, 43, 32, 31, 22, 19, 12, 2, 0, 0
44, 42, 33, 33, 24, 19, 11, 2, 0, 0
45, 41, 33, 33, 24, 19, 11, 2, 0, 0
45, 41, 32, 31, 22, 19, 11, 2, 0, 0
44, 40, 33, 31, 23, 19, 11, 2, 0, 0
42, 40, 33, 31, 24, 20, 13, 2, 0, 0
40, 41, 33, 31, 24, 21, 13, 2, 0, 0
41, 43, 41, 44, 37, 40, 30, 27, 18, 6
41, 46, 40, 34, 23, 19, 13, 2, 0, 0
43, 46, 41, 32, 23, 19, 13, 2, 0, 0
43, 50, 42, 33, 25, 20, 13, 6, 1, 0
43, 53, 44, 34, 25, 20, 13, 7, 1, 0
43, 53, 44, 37, 27, 20, 13, 7, 1, 0
48, 54, 43, 36, 26, 21, 13, 7, 1, 0
49, 54, 41, 34, 26, 21, 13, 7, 1, 0
48, 52, 42, 34, 26, 21, 13, 7, 1, 0
48, 45, 41, 34, 26, 21, 13, 7, 1, 0
48, 50, 43, 36, 24, 21, 16, 18, 3, 0
48, 49, 41, 35, 24, 20, 15, 10, 1, 0
48, 43, 39, 32, 22, 21, 15, 10, 1, 0
48, 42, 40, 32, 23, 20, 15, 15, 2, 1
48, 43, 42, 33, 23, 20, 15, 15, 2, 1
48, 43, 43, 33, 23, 21, 14, 15, 2, 1
45, 43, 43, 30, 21, 17, 9, 12, 2, 1
46, 41, 44, 30, 21, 17, 9, 12, 1, 0
46, 42, 47, 40, 33, 35, 18, 20, 8, 0
46, 43, 48, 42, 33, 34, 16, 18, 9, 0
49, 44, 50, 45, 34, 34, 15, 18, 9, 0
48, 44, 50, 46, 34, 34, 15, 18, 9, 0
49, 39, 40, 39, 23, 25, 10, 10, 8, 0
50, 39, 36, 32, 23, 25, 10, 10, 8, 0
49, 37, 36, 32, 20, 19, 5, 4, 0, 0
49, 41, 36, 33, 20, 19, 5, 4, 0, 0
51, 42, 36, 34, 20, 19, 5, 4, 0, 0
51, 42, 43, 46, 29, 21, 6, 7, 0, 0
54, 44, 41, 45, 29, 20, 6, 7, 0, 0
54, 43, 35, 41, 27, 20, 6, 7, 0, 0
53, 45, 37, 40, 26, 22, 19, 22, 12, 1
53, 46, 37, 42, 26, 21, 18, 21, 12, 1
52, 48, 40, 45, 26, 21, 18, 21, 12, 1
50, 46, 36, 39, 21, 19, 17, 19, 13, 1
46, 43, 36, 37, 21, 19, 15, 14, 6, 1
45, 43, 38, 41, 21, 19, 14, 16, 6, 1
45, 44, 39, 41, 21, 23, 23, 20, 7, 1
49, 44, 39, 41, 21, 23, 23, 20, 7, 1
49, 44, 38, 38, 21, 23, 23, 20, 7, 1
49, 45, 38, 38, 21, 25, 23, 20, 7, 1
49, 42, 34, 37, 21, 26, 23, 20, 7, 1
48, 41, 26, 33, 19, 25, 23, 20, 7, 1
47, 40, 26, 34, 18, 22, 18, 15, 6, 1
47, 41, 26, 33, 19, 27, 23, 21, 15, 1
46, 40, 27, 30, 20, 27, 23, 21, 15, 1
46, 40, 27, 31, 20, 27, 23, 21, 16, 2
44, 42, 30, 37, 27, 33, 30, 30, 20, 2
44, 39, 24, 37, 24, 33, 30, 30, 22, 4
44, 41, 26, 38, 24, 34, 30, 30, 22, 4
44, 40, 23, 45, 31, 34, 28, 31, 22, 4
44, 39, 28, 44, 30, 32, 26, 38, 22, 3
44, 43, 29, 44, 34, 28, 26, 39, 24, 3
45, 43, 29, 45, 34, 31, 31, 46, 25, 4
45, 43, 35, 47, 35, 32, 32, 49, 29, 4
45, 44, 31, 49, 35, 32, 32, 48, 29, 4
45, 44, 31, 49, 37, 32, 32, 47, 28, 4
45, 43, 31, 48, 38, 31, 31, 43, 21, 4
47, 43, 37, 45, 39, 32, 30, 45, 22, 4
47, 43, 37, 45, 40, 42, 39, 42, 17, 2
47, 44, 38, 38, 29, 35, 35, 39, 18, 2
47, 46, 39, 38, 29, 35, 37, 43, 21, 3
43, 46, 40, 44, 38, 40, 41, 46, 26, 15
43, 46, 32, 37, 28, 34, 37, 42, 26, 15
43, 47, 33, 35, 29, 33, 37, 43, 26, 15
43, 46, 31, 36, 29, 32, 33, 40, 25, 15
43, 47, 28, 32, 28, 33, 31, 38, 19, 15
44, 44, 25, 29, 27, 33, 30, 38, 21, 15
44, 44, 28, 33, 28, 33, 30, 39, 20, 15
43, 43, 29, 22, 17, 18, 14, 21, 12, 13
43, 43, 28, 22, 17, 18, 14, 21, 12, 13
44, 43, 28, 23, 17, 18, 14, 21, 11, 13
44, 40, 29, 23, 17, 18, 14, 21, 11, 13
45, 41, 30, 24, 17, 18, 14, 21, 11, 13
45, 41, 27, 23, 16, 19, 15, 22, 12, 14
43, 42, 33, 29, 16, 20, 15, 22, 12, 14
43, 37, 27, 26, 16, 20, 14, 21, 15, 15
43, 36, 27, 26, 16, 11, 4, 5, 9, 14
41, 36, 29, 38, 30, 28, 21, 28, 23, 19
39, 39, 34, 43, 32, 28, 24, 27, 23, 19
42, 39, 33, 43, 31, 28, 24, 27, 24, 18
42, 32, 27, 29, 18, 11, 6, 5, 9, 14
41, 26, 13, 8, 1, 0, 0, 0, 0, 0
44, 31, 25, 26, 18, 18, 17, 21, 15, 16
44, 26, 19, 25, 18, 19, 17, 21, 15, 18
44, 24, 7, 5, 1, 0, 0, 0, 0, 0
44, 24, 7, 5, 1, 0, 0, 0, 0, 0
44, 23, 8, 5, 1, 0, 0, 0, 0, 0
42, 14, 5, 3, 1, 0, 0, 0, 0, 0
42, 17, 8, 5, 1, 0, 0, 0, 0, 0
44, 17, 6, 3, 0, 0, 0, 0, 0, 0
44, 17, 6, 3, 0, 0, 0, 0, 0, 0
44, 19, 17, 18, 12, 11, 10, 14, 13, 11
45, 24, 19, 20, 12, 11, 10, 15, 12, 11
43, 24, 17, 19, 12, 11, 10, 15, 12, 12
43, 23, 7, 4, 0, 0, 0, 0, 0, 0
42, 18, 8, 7, 0, 0, 0, 0, 0, 0
46, 20, 11, 7, 0, 0, 0, 0, 0, 0
46, 19, 11, 7, 0, 0, 0, 0, 0, 0
46, 26, 23, 24, 19, 18, 16, 23, 16, 6
47, 32, 27, 28, 24, 19, 16, 24, 15, 6
48, 23, 13, 14, 6, 0, 0, 0, 0, 0
46, 23, 15, 15, 5, 0, 0, 0, 0, 0
46, 24, 15, 15, 5, 0, 0, 0, 0, 0
46, 24, 15, 15, 5, 0, 0, 0, 0, 0
46, 24, 16, 16, 5, 0, 0, 0, 0, 0
47, 22, 15, 13, 3, 0, 0, 0, 0, 0
47, 22, 15, 14, 3, 0, 0, 0, 0, 0
46, 22, 15, 14, 4, 0, 0, 0, 0, 0
46, 29, 29, 25, 21, 21, 11, 19, 15, 5
46, 29, 30, 25, 21, 21, 11, 19, 15, 5
51, 35, 38, 32, 23, 22, 11, 19, 15, 5
51, 34, 36, 28, 23, 23, 11, 19, 14, 4
51, 41, 45, 31, 25, 31, 20, 34, 24, 22
51, 42, 50, 41, 34, 36, 26, 38, 16, 18
50, 40, 41, 25, 21, 19, 11, 15, 4, 1
51, 35, 38, 19, 19, 20, 11, 15, 4, 1
51, 34, 37, 19, 18, 20, 11, 15, 4, 1
47, 31, 36, 12, 4, 1, 0, 0, 0, 0
47, 30, 36, 13, 5, 1, 0, 0, 0, 0
49, 35, 40, 23, 15, 10, 2, 2, 1, 1
51, 36, 35, 18, 14, 10, 2, 2, 1, 1
51, 34, 38, 30, 23, 16, 7, 9, 3, 1
51, 36, 42, 32, 23, 16, 7, 9, 3, 1
51, 35, 39, 31, 23, 18, 9, 11, 4, 1
51, 35, 40, 29, 26, 30, 16, 24, 11, 16
52, 38, 38, 27, 36, 51, 30, 42, 17, 32
52, 38, 36, 27, 35, 51, 30, 39, 16, 32
51, 36, 22, 14, 19, 23, 15, 19, 4, 2
52, 37, 23, 16, 14, 13, 4, 4, 2, 1
51, 42, 29, 20, 14, 13, 4, 4, 2, 1
52, 46, 30, 22, 21, 25, 14, 17, 4, 2
51, 46, 26, 22, 20, 25, 14, 17, 4, 2
51, 44, 25, 22, 20, 24, 14, 17, 4, 2
52, 45, 34, 27, 19, 24, 14, 17, 4, 2
52, 45, 33, 28, 19, 24, 14, 17, 4, 2
52, 49, 46, 42, 34, 39, 24, 23, 6, 2
52, 46, 40, 39, 35, 39, 22, 22, 7, 17
53, 45, 39, 38, 34, 40, 22, 22, 7, 19
54, 46, 37, 36, 33, 40, 22, 21, 8, 19
54, 48, 38, 35, 31, 38, 22, 22, 7, 19
55, 46, 39, 35, 30, 38, 22, 22, 7, 19
53, 45, 33, 29, 24, 27, 18, 19, 6, 19
50, 41, 33, 30, 26, 27, 18, 19, 6, 19
50, 43, 33, 30, 26, 27, 18, 19, 6, 19
50, 42, 33, 30, 26, 28, 19, 20, 6, 19
50, 41, 34, 30, 26, 27, 20, 21, 6, 18
49, 42, 36, 31, 26, 27, 20, 21, 7, 18
49, 36, 32, 29, 26, 28, 20, 21, 10, 35
49, 36, 34, 29, 25, 30, 21, 22, 12, 35
49, 36, 34, 28, 26, 29, 21, 22, 12, 35
51, 38, 34, 27, 26, 29, 22, 22, 11, 34
50, 38, 34, 27, 26, 29, 21, 22, 10, 33
52, 37, 34, 28, 25, 29, 21, 22, 10, 32
52, 38, 35, 28, 24, 29, 18, 21, 11, 31
55, 40, 40, 33, 31, 41, 25, 25, 11, 31
55, 39, 43, 34, 31, 41, 29, 34, 14, 30
55, 39, 42, 34, 33, 41, 26, 29, 13, 31
55, 39, 42, 34, 33, 41, 29, 33, 14, 32
52, 37, 36, 35, 41, 50, 36, 43, 20, 34
53, 38, 40, 34, 39, 47, 38, 45, 20, 20
54, 41, 40, 34, 39, 46, 43, 42, 20, 17
54, 32, 36, 33, 40, 46, 43, 42, 17, 6
54, 32, 36, 34, 42, 46, 43, 42, 17, 6
53, 31, 35, 34, 42, 47, 45, 42, 17, 6
54, 36, 35, 34, 42, 47, 43, 37, 17, 6
54, 36, 31, 33, 41, 49, 37, 35, 17, 4
54, 37, 26, 33, 42, 50, 37, 35, 18, 5
54, 36, 26, 33, 40, 50, 37, 35, 17, 4
54, 36, 28, 34, 38, 50, 37, 35, 17, 4
54, 35, 28, 35, 41, 50, 37, 35, 18, 4
55, 37, 32, 36, 41, 50, 36, 33, 17, 4
55, 36, 34, 35, 39, 49, 36, 32, 17, 4
56, 35, 36, 33, 37, 48, 36, 29, 14, 4
56, 35, 37, 34, 39, 44, 36, 29, 14, 4
57, 35, 35, 34, 39, 44, 43, 36, 17, 6
56, 31, 32, 36, 39, 44, 44, 36, 18, 6
56, 31, 34, 36, 39, 44, 44, 36, 18, 6
53, 27, 29, 32, 39, 45, 46, 36, 18, 6
52, 27, 29, 32, 41, 43, 47, 36, 18, 6
51, 29, 33, 35, 41, 43, 47, 36, 18, 6
49, 30, 33, 38, 42, 45, 45, 36, 18, 7
47, 30, 33, 38, 42, 45, 46, 35, 16, 6
47, 31, 33, 38, 42, 46, 46, 33, 14, 4
49, 36, 33, 38, 42, 46, 45, 32, 16, 5
50, 38, 33, 38, 41, 46, 45, 32, 17, 6
50, 29, 18, 12, 9, 9, 7, 4, 1, 2
50, 34, 22, 16, 21, 23, 20, 15, 2, 2
50, 38, 23, 16, 21, 23, 20, 15, 2, 2
50, 33, 21, 16, 21, 23, 21, 15, 2, 2
50, 35, 21, 17, 24, 24, 21, 15, 2, 2
50, 31, 20, 14, 21, 24, 21, 15, 2, 2
51, 33, 21, 14, 21, 23, 21, 15, 2, 2
52, 40, 33, 41, 41, 47, 41, 25, 5, 2
53, 36, 34, 36, 39, 46, 43, 26, 5, 2
51, 24, 23, 20, 18, 22, 20, 10, 3, 0
50, 24, 23, 20, 18, 22, 20, 10, 3, 0
49, 24, 23, 21, 18, 22, 20, 10, 3, 0
50, 23, 16, 6, 12, 16, 13, 13, 1, 0
48, 23, 17, 5, 11, 16, 14, 13, 1, 0
49, 27, 20, 13, 16, 24, 24, 18, 2, 2
50, 30, 23, 13, 16, 23, 24, 17, 2, 2
50, 30, 31, 35, 32, 45, 45, 25, 2, 2
50, 32, 31, 34, 31, 44, 45, 27, 10, 2
50, 39, 28, 37, 31, 43, 45, 27, 11, 5
50, 32, 22, 32, 27, 36, 35, 23, 9, 3
50, 38, 27, 32, 29, 36, 35, 24, 8, 3
50, 33, 24, 32, 27, 34, 35, 24, 8, 3
50, 33, 24, 34, 28, 35, 33, 24, 8, 3
53, 46, 34, 39, 31, 43, 43, 29, 9, 4
53, 46, 39, 40, 31, 43, 45, 29, 10, 3
52, 51, 39, 40, 32, 43, 43, 30, 12, 4
52, 47, 34, 34, 27, 36, 32, 22, 11, 4
52, 45, 26, 26, 16, 20, 18, 8, 3, 0
52, 45, 26, 26, 17, 20, 18, 8, 3, 0
49, 45, 23, 25, 17, 20, 17, 9, 3, 0
48, 48, 26, 25, 17, 18, 16, 9, 3, 0
47, 42, 14, 3, 0, 0, 0, 0, 0, 0
46, 42, 14, 3, 0, 0, 0, 0, 0, 0
45, 41, 15, 3, 0, 0, 0, 0, 0, 0
45, 41, 16, 3, 0, 0, 0, 0, 0, 0
40, 42, 20, 3, 0, 0, 0, 0, 0, 0
41, 45, 31, 24, 17, 19, 17, 7, 2, 0
40, 45, 29, 23, 17, 20, 19, 8, 2, 0
40, 45, 29, 23, 17, 20, 19, 8, 2, 0
41, 47, 29, 17, 11, 17, 17, 6, 1, 0
40, 45, 28, 26, 21, 27, 23, 12, 6, 1
39, 53, 41, 36, 27, 27, 24, 11, 5, 1
38, 50, 38, 34, 27, 26, 25, 11, 5, 1
40, 53, 36, 32, 24, 25, 25, 12, 6, 1
47, 47, 35, 29, 24, 24, 25, 7, 2, 0
47, 48, 32, 29, 24, 24, 26, 7, 2, 0
44, 45, 29, 26, 23, 23, 25, 14, 5, 1
44, 48, 28, 26, 23, 23, 22, 8, 1, 0
44, 47, 28, 26, 23, 22, 22, 8, 1, 0
44, 44, 28, 27, 23, 22, 21, 7, 1, 0
45, 43, 28, 27, 24, 22, 20, 7, 1, 0
42, 43, 28, 27, 24, 23, 20, 7, 1, 0
43, 43, 27, 27, 23, 24, 20, 9, 7, 12
43, 43, 27, 24, 19, 18, 20, 10, 7, 12
42, 43, 28, 24, 18, 21, 20, 11, 8, 12
42, 40, 29, 24, 18, 21, 19, 12, 8, 11
42, 38, 25, 24, 18, 19, 19, 12, 6, 10
42, 38, 25, 24, 18, 19, 18, 12, 6, 10
41, 39, 28, 25, 18, 19, 18, 12, 6, 10
42, 42, 30, 24, 18, 19, 18, 15, 6, 12
42, 42, 31, 29, 19, 19, 18, 15, 6, 12
42, 45, 31, 30, 18, 20, 19, 15, 4, 0
42, 45, 32, 29, 18, 21, 23, 23, 10, 3
42, 45, 33, 30, 19, 22, 23, 19, 10, 5
43, 47, 35, 30, 19, 21, 24, 19, 10, 5
42, 47, 35, 30, 19, 21, 27, 25, 11, 13
42, 48, 36, 37, 34, 38, 43, 36, 13, 14
42, 48, 36, 37, 36, 38, 43, 36, 15, 12
42, 47, 36, 37, 36, 39, 42, 36, 15, 12
43, 44, 37, 37, 36, 39, 42, 35, 15, 12
42, 44, 36, 33, 35, 39, 39, 32, 13, 11
44, 42, 35, 33, 34, 39, 39, 32, 13, 11
43, 43, 33, 31, 32, 37, 34, 34, 18, 13
43, 41, 33, 30, 31, 37, 33, 30, 18, 13
43, 42, 33, 30, 32, 37, 33, 31, 17, 11
44, 43, 34, 30, 32, 37, 33, 31, 17, 11
45, 39, 30, 25, 31, 33, 31, 30, 17, 14
48, 41, 33, 27, 33, 34, 31, 30, 16, 14
48, 43, 34, 27, 33, 35, 34, 31, 16, 15
49, 43, 35, 27, 31, 34, 33, 28, 16, 15
48, 46, 39, 29, 30, 37, 33, 25, 13, 10
49, 39, 31, 24, 27, 34, 31, 27, 14, 10
50, 40, 32, 26, 27, 35, 31, 25, 14, 10
50, 38, 27, 23, 23, 33, 30, 27, 14, 10
50, 39, 32, 19, 19, 16, 7, 2, 0, 0
48, 42, 33, 17, 17, 16, 7, 2, 0, 0
50, 42, 32, 18, 14, 17, 7, 2, 0, 0
50, 42, 31, 19, 14, 17, 8, 2, 0, 0
48, 40, 27, 17, 4, 1, 0, 0, 0, 0
48, 39, 26, 17, 7, 1, 0, 0, 0, 0
48, 38, 25, 15, 6, 1, 0, 0, 0, 0
48, 37, 23, 15, 7, 1, 0, 0, 0, 0
49, 38, 23, 18, 7, 2, 2, 1, 2, 5
50, 41, 24, 18, 7, 2, 2, 1, 2, 5
52, 40, 25, 18, 7, 2, 2, 1, 3, 5
52, 37, 28, 18, 8, 2, 2, 1, 3, 5
52, 37, 29, 18, 8, 2, 2, 1, 3, 5
51, 37, 29, 18, 8, 3, 2, 1, 0, 0
53, 36, 30, 18, 7, 3, 2, 1, 0, 0
52, 36, 30, 18, 7, 3, 2, 0, 0, 0
